Carbon-based fuel	carbon based fuel	carbon fuel
Diesel fuel
Kerosene	Aviation fuel
Naphtha
Crude oil
Benzene	Gasoline	Petrol
Marine fuel
Coal
Lignite
Coke
Charcoal
Jellied alcohol fuels
Hexamines
Ethanol
Condensate
Trioxanes
Briquette
Peat
Coconut shell charcoal
