Veterinary nail trimmers	veterinary nail cutters
Veterinary external fixation kits
Veterinary castration instruments
Veterinary speculums
Veterinary kymograph tester
Veterinary blood pressure testers
Veterinary clinical thermometers
Veterinary bottle sets
Veterinary injection or suction units or accessories
Veterinary electrocardiograph ECG
Veterinary stereotoxic equipment
Veterinary pyrogenic tester
Instrument rolls for veterinary instruments or accessories
Cases for veterinary instruments or accessories
Veterinary surgical instrument sets
Gastrointestinal veterinary products
Blood or blood forming veterinary products
Respiratory system veterinary products
Musculo skeletal or nervous system veterinary products
Cardiovascular system veterinary products
Dermatologicals or antiprotozoa veterinary products
Genito urinary system sex or hormone veterinary products
Dental veterinary products
Veterinary storage chests
Veterinary surgical tables
Semen packaging instrument
Electric ejaculation stimulator
Semen collection instrument
Artificial inseminating machine
